t_ms,dt_ms,rate,mcs,nss,bw,snr_db,collision,sr,tpt_mbps,best_tpt_mbps,mode,state
5561.1,0.24,MCS11·SISO·160MHz·0.8us,11,1,160,31.0,0.00,1.000,1020.8,2036.6,search,SEARCH
5561.4,0.24,MCS11·MIMO·80MHz·0.8us,11,2,80,31.0,0.00,0.900,918.7,2036.4,search,SEARCH
5561.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,31.0,0.00,1.000,1735.4,2036.2,search,SEARCH
5561.8,13.83,MCS11·MIMO·160MHz·3.2us,11,2,160,31.0,0.00,0.999,1733.6,2036.1,dwell,STAY
5575.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2024.8,search,STAY
5575.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2024.7,search,STAY
5575.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2024.6,search,STAY
5576.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2024.5,search,STAY
5576.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2024.4,search,STAY
5576.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2024.2,search,STAY
5576.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2024.1,search,STAY
5576.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2024.0,search,STAY
5576.7,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2023.9,search,STAY
5576.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2023.8,search,STAY
5576.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2023.7,search,STAY
5577.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2023.6,search,STAY
5577.2,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2023.5,search,STAY
5577.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2023.4,search,STAY
5577.5,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2023.3,search,STAY
5577.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2023.2,search,STAY
5577.7,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2023.0,search,STAY
5577.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.6,0.00,1.000,1735.4,2022.9,search,STAY
5578.0,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.6,0.00,0.000,0.0,2022.8,search,STAY
5578.1,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2022.7,search,STAY
5578.3,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2022.6,search,STAY
5578.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2022.5,search,STAY
5578.5,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2022.4,search,STAY
5578.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2022.3,search,STAY
5578.8,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2022.2,search,STAY
5578.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2022.1,search,STAY
5579.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2022.0,search,STAY
5579.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2021.8,search,STAY
5579.3,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2021.7,search,STAY
5579.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2021.6,search,STAY
5579.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2021.5,search,STAY
5579.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2021.4,search,STAY
5579.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2021.3,search,STAY
5580.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2021.2,search,STAY
5580.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2020.7,search,STAY
5580.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2020.3,search,STAY
5580.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2019.8,search,STAY
5580.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.5,0.00,1.000,1735.4,2019.3,search,STAY
5580.7,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,30.5,0.00,0.000,0.0,2018.8,search,STAY
5580.8,0.28,MCS11·SISO·160MHz·3.2us,11,1,160,30.5,0.00,1.000,867.7,2018.4,search,SEARCH
5581.1,0.28,MCS11·MIMO·80MHz·3.2us,11,2,80,30.5,0.00,0.950,824.3,2017.4,search,SEARCH
5581.3,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.5,0.00,1.000,2041.6,2016.4,search,SEARCH
5581.5,11.76,MCS11·MIMO·160MHz·0.8us,11,2,160,30.5,0.00,0.988,2016.1,2016.0,dwell,STAY
5593.2,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.2,0.00,0.000,0.0,1974.0,search,STAY
5593.3,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.2,0.00,0.950,1939.5,1973.6,search,STAY
5593.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.2,0.00,0.000,0.0,1973.1,search,STAY
5593.6,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.2,0.00,0.950,1939.5,1972.8,search,STAY
5593.7,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.2,0.00,0.000,0.0,1972.3,search,STAY
5593.8,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.2,0.00,0.950,1939.5,1971.9,search,STAY
5593.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.2,0.00,0.000,0.0,1971.5,search,STAY
5594.0,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1971.1,search,STAY
5594.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1970.7,search,STAY
5594.2,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1970.3,search,STAY
5594.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1969.9,search,STAY
5594.5,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1969.5,search,STAY
5594.6,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1969.1,search,STAY
5594.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1968.7,search,STAY
5594.8,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1968.3,search,STAY
5594.9,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1967.9,search,STAY
5595.0,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1967.5,search,STAY
5595.1,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1967.1,search,STAY
5595.3,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1966.7,search,STAY
5595.4,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1966.3,search,STAY
5595.5,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1965.8,search,STAY
5595.6,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1965.4,search,STAY
5595.7,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1965.0,search,STAY
5595.8,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1964.6,search,STAY
5595.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1964.2,search,STAY
5596.1,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1963.8,search,STAY
5596.2,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1963.4,search,STAY
5596.3,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1963.0,search,STAY
5596.4,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1962.6,search,STAY
5596.5,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1962.2,search,STAY
5596.6,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1961.8,search,STAY
5596.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1961.4,search,STAY
5596.9,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1961.0,search,STAY
5597.0,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,30.1,0.00,0.950,1939.5,1960.6,search,STAY
5597.1,0.11,MCS12·MIMO·160MHz·0.8us,12,2,160,30.1,0.00,0.000,0.0,1960.2,search,STAY
5597.2,0.24,MCS11·SISO·160MHz·0.8us,11,1,160,30.1,0.00,1.000,1020.8,1959.8,search,SEARCH
5597.4,0.24,MCS11·MIMO·80MHz·0.8us,11,2,80,30.1,0.00,0.050,51.0,1958.9,search,SEARCH
5597.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,30.1,0.00,1.000,1735.4,1958.1,search,SEARCH
5597.8,13.83,MCS11·MIMO·160MHz·3.2us,11,2,160,30.1,0.00,0.999,1733.6,1957.6,dwell,STAY
5611.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.3,search,STAY
5611.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.3,search,STAY
5611.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.4,search,STAY
5612.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.4,search,STAY
5612.2,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.4,search,STAY
5612.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.4,search,STAY
5612.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.5,search,STAY
5612.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.5,search,STAY
5612.7,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.5,search,STAY
5612.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.5,search,STAY
5613.0,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.6,search,STAY
5613.1,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.6,search,STAY
5613.2,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.6,search,STAY
5613.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.6,search,STAY
5613.5,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.7,search,STAY
5613.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.7,search,STAY
5613.8,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.7,0.00,0.000,0.0,1828.7,search,STAY
5613.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.7,0.00,1.000,1735.4,1828.7,search,STAY
5614.0,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1828.8,search,STAY
5614.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1828.8,search,STAY
5614.3,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1828.8,search,STAY
5614.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1828.8,search,STAY
5614.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1828.9,search,STAY
5614.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1828.9,search,STAY
5614.8,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1828.9,search,STAY
5615.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1828.9,search,STAY
5615.1,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.0,search,STAY
5615.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.0,search,STAY
5615.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.0,search,STAY
5615.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.0,search,STAY
5615.6,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.1,search,STAY
5615.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.1,search,STAY
5615.9,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.1,search,STAY
5616.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.1,search,STAY
5616.2,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.1,search,STAY
5616.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.2,search,STAY
5616.4,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.2,search,STAY
5616.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,29.6,0.00,1.000,1735.4,1829.2,search,STAY
5616.7,0.13,MCS12·MIMO·160MHz·3.2us,12,2,160,29.6,0.00,0.000,0.0,1829.2,search,STAY
5616.8,0.28,MCS11·SISO·160MHz·3.2us,11,1,160,29.6,0.00,1.000,867.7,1829.3,search,SEARCH
5617.1,0.28,MCS11·MIMO·80MHz·3.2us,11,2,80,29.6,0.00,0.100,86.8,1829.3,search,SEARCH
5617.4,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,29.6,0.00,0.600,1225.0,1829.4,search,SEARCH
5617.5,11.76,MCS11·MIMO·160MHz·0.8us,11,2,160,29.6,0.00,0.596,1216.8,1829.4,dwell,STAY
5629.3,0.26,MCS10·SISO·160MHz·0.8us,10,1,160,29.3,0.00,1.000,918.6,1831.6,search,SEARCH
5629.5,0.26,MCS10·MIMO·80MHz·0.8us,10,2,80,29.3,0.00,1.000,918.6,1831.6,search,SEARCH
5629.8,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,29.3,0.00,1.000,1561.6,1831.6,search,SEARCH
5629.9,15.37,MCS10·MIMO·160MHz·3.2us,10,2,160,29.3,0.00,1.000,1561.6,1831.7,dwell,STAY
5645.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.9,0.00,0.450,780.9,1828.6,search,STAY
5645.4,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.9,0.00,1.000,1561.6,1828.5,search,STAY
5645.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.9,0.00,0.400,694.1,1828.4,search,STAY
5645.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.9,0.00,1.000,1561.6,1828.3,search,STAY
5645.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.9,0.00,0.400,694.1,1828.1,search,STAY
5646.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1828.0,search,STAY
5646.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.400,694.1,1827.8,search,STAY
5646.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1827.7,search,STAY
5646.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.400,694.1,1827.6,search,STAY
5646.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1827.4,search,STAY
5646.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.400,694.1,1827.3,search,STAY
5646.9,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1827.2,search,STAY
5647.1,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.400,694.1,1827.0,search,STAY
5647.2,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1826.9,search,STAY
5647.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1826.8,search,STAY
5647.5,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1826.6,search,STAY
5647.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1826.5,search,STAY
5647.8,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1826.4,search,STAY
5647.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1826.2,search,STAY
5648.1,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1826.1,search,STAY
5648.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1826.0,search,STAY
5648.4,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1825.8,search,STAY
5648.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1825.7,search,STAY
5648.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1825.6,search,STAY
5648.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.350,607.4,1825.4,search,STAY
5649.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1825.3,search,STAY
5649.1,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.300,520.6,1825.2,search,STAY
5649.2,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1825.0,search,STAY
5649.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.300,520.6,1824.9,search,STAY
5649.5,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1824.8,search,STAY
5649.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.300,520.6,1824.6,search,STAY
5649.8,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.8,0.00,1.000,1561.6,1824.5,search,STAY
5650.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.8,0.00,0.300,520.6,1824.4,search,STAY
5650.1,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1824.2,search,STAY
5650.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.300,520.6,1824.1,search,STAY
5650.4,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1824.0,search,STAY
5650.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.300,520.6,1823.8,search,STAY
5650.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1823.7,search,STAY
5650.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1823.6,search,STAY
5651.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1823.4,search,STAY
5651.1,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1823.3,search,STAY
5651.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1823.2,search,STAY
5651.4,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1823.0,search,STAY
5651.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1822.9,search,STAY
5651.7,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1822.7,search,STAY
5651.9,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1822.6,search,STAY
5652.0,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1822.5,search,STAY
5652.2,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1822.4,search,STAY
5652.3,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.250,433.8,1822.2,search,STAY
5652.5,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1822.1,search,STAY
5652.6,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.200,347.1,1821.9,search,STAY
5652.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1821.8,search,STAY
5652.9,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.200,347.1,1821.7,search,STAY
5653.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1821.5,search,STAY
5653.2,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.200,347.1,1821.4,search,STAY
5653.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1821.3,search,STAY
5653.5,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.200,347.1,1821.1,search,STAY
5653.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,28.7,0.00,1.000,1561.6,1821.0,search,STAY
5653.8,0.14,MCS11·MIMO·160MHz·3.2us,11,2,160,28.7,0.00,0.200,347.1,1820.9,search,STAY
5653.9,0.31,MCS10·SISO·160MHz·3.2us,10,1,160,28.7,0.00,1.000,780.8,1820.7,search,SEARCH
5654.2,0.31,MCS10·MIMO·80MHz·3.2us,10,2,80,28.6,0.00,1.000,780.8,1820.5,search,SEARCH
5654.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.6,0.00,1.000,1837.2,1820.2,search,SEARCH
5654.7,13.06,MCS10·MIMO·160MHz·0.8us,10,2,160,28.6,0.00,0.991,1819.7,1820.1,dwell,STAY
5667.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1802.4,search,STAY
5667.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1802.2,search,STAY
5668.0,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1802.0,search,STAY
5668.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1801.8,search,STAY
5668.2,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1801.6,search,STAY
5668.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1801.4,search,STAY
5668.5,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1801.2,search,STAY
5668.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1801.0,search,STAY
5668.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1800.7,search,STAY
5668.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1800.5,search,STAY
5669.0,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1800.3,search,STAY
5669.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1800.1,search,STAY
5669.2,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1799.9,search,STAY
5669.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1799.7,search,STAY
5669.5,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1799.5,search,STAY
5669.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1799.3,search,STAY
5669.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1799.1,search,STAY
5669.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.3,0.00,1.000,1837.2,1798.9,search,STAY
5670.0,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.3,0.00,0.000,0.0,1798.7,search,STAY
5670.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.2,0.00,1.000,1837.2,1798.5,search,STAY
5670.2,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.2,0.00,0.000,0.0,1798.3,search,STAY
5670.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.2,0.00,1.000,1837.2,1798.1,search,STAY
5670.5,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.2,0.00,0.000,0.0,1797.9,search,STAY
5670.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.2,0.00,1.000,1837.2,1797.7,search,STAY
5670.7,0.12,MCS11·MIMO·160MHz·0.8us,11,2,160,28.2,0.00,0.000,0.0,1797.5,search,STAY
5670.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,28.2,0.00,1.000,1837.2,1797.3,search,STAY
